BPA ID,Collection Site,Country,State,Sample date,Latitude,Longitude,Elevation,Current Land Use,Ecological Zone,Vegetation Type,Australian Soil Type Classification,FAO Soil Type Classification,Vegatation Total Cover,Dominant Trees,Site Slope,Slope Aspect,Profile Position,Drainage,Environment Event,Fire History,Fire Intensity,Last Change in Land Use,Immediate previous Land Use,Crop Rotation 1,Crop Rotation 2,Crop Rotation 3,Crop Rotation 4,Crop Rotation 5,Agrochemical Additions,Tillage,Site Comments,Horizon,Moisture,Colour,Gravel,Texture,Course Sand,Fine Sand,Sand,Silt,Clay,Ammonium Nitrogen,Nitrate Nitrogen,Phosphoros Colwell,Potassium Colwell,Sulphur,Organic Carbon,Conductivity,CaCl2 pH,H2O pH,DTPA Cu,DTPA Fe,DTPA Mn,DTPA Zn,Exc Al,Exc Ca,Exc Mg,Exc K,Exc Na,Boron Hot CaCl2,Total N,Total C
102.100.100.8204,Narrabri,,,,-30.201225,149.595675,201,Cereals -wheat,Riverine,Other,Vertosols,,,,,,,,,,,,,,,,,,"N,P,K,S & micronutrient",Conventional Tillage,,0.0,10.0,9,0.0,2.5,,,,,,19.0,10.0,109.0,660.0,31.3,1.43,0.096,7.2,8.0,1.69,13.65,23.06,1.21,0.212,24.5,7.94,1.75,0.53,1.5,0.11,
102.100.100.8205,Narrabri,,,,-30.201225,149.595675,201,Cereals -wheat,Riverine,Other,Vertosols,,,,,,,,,,,,,,,,,,"N,P,K,S & micronutrient",Conventional Tillage,,0.0,10.0,9,0.0,3.0,,,,,,32.0,20.0,128.0,745.0,60.8,1.52,0.2,6.5,7.1,1.66,12.06,47.4,1.56,0.118,20.64,6.99,1.91,0.32,1.49,0.09,
102.100.100.8206,Narrabri,,,,-30.200303,149.593933,201,Residual native cover,Riverine,Other,Vertosols,,,,,,,,,,,,,,,,,,none,,,0.0,10.0,5,5.0,2.0,,,,,,77.0,151.0,230.0,1512.0,34.4,4.9,0.516,6.1,6.4,2.22,33.42,110.24,5.38,0.102,37.22,8.53,3.86,0.14,3.51,0.72,
102.100.100.8207,Narrabri,,,,-30.201225,149.595675,201,Cereals -wheat,Riverine,Other,Vertosols,,,,,,,,,,,,,,,,,,"N,P,K,S & micronutrient",Conventional Tillage,,20.0,10.0,2,5-10,3.0,,,,,,15.0,2.0,91.0,543.0,13.1,1.14,0.075,7.1,7.9,1.84,13.95,18.3,0.84,0.134,20.17,6.87,1.39,0.54,1.35,0.06,
102.100.100.8208,Narrabri,,,,-30.201225,149.595675,201,Cereals -wheat,Riverine,Other,Vertosols,,,,,,,,,,,,,,,,,,"N,P,K,S & micronutrient",Conventional Tillage,,20.0,10.0,2,5-10,3.0,,,,,,20.0,3.0,78.0,507.0,16.9,1.25,0.118,6.9,7.9,2.49,10.94,17.59,0.87,0.187,20.91,7.25,1.3,0.37,1.25,0.09,
102.100.100.8209,Narrabri,,,,-30.204319,149.594419,201,Residual native cover,Riverine,Other,Vertosols,,,,,,,,,,,,,,,,,,none,,,20.0,10.0,8,5-10,2.0,,,,,,46.0,52.0,137.0,1288.0,16.6,2.74,0.187,6.9,7.5,2.17,19.53,36.85,1.83,0.133,27.95,6.14,3.03,0.14,1.98,0.2,
102.100.100.8210,Maram,,,,-35.082194,140.087869,72,Cereals -wheat,Mediterranian,Other,Calcarosols,,,,,,,,,,,,,,,,,,"N,P,K,S & micronutrient",Conventional Tillage,,0.0,4.0,6,5.0,2.0,,,,,,3.0,2.0,23.0,220.0,6.0,0.72,0.057,5.5,6.6,0.54,46.93,3.95,3.39,0.066,2.28,0.9,0.51,0.07,0.46,0.25,
102.100.100.8211,Maram,,,,-35.082194,140.087869,72,Cereals -wheat,Mediterranian,Other,Calcarosols,,,,,,,,,,,,,,,,,,"N,P,K,S & micronutrient",Conventional Tillage,,20.0,4.0,12,10-15,2.0,,,,,,3.0,2.0,11.0,293.0,4.6,0.45,0.105,7.1,8.0,1.17,13.59,2.42,1.03,0.167,5.08,3.25,0.75,0.28,0.91,0.22,
102.100.100.8212,Maram,,,,-35.082194,140.087869,72,Cereals -wheat,Mediterranian,Other,Calcarosols,,,,,,,,,,,,,,,,,,"N,P,K,S & micronutrient",Conventional Tillage,,0.0,4.0,6,0.0,1.5,,,,,,3.0,4.0,19.0,195.0,6.9,0.85,0.064,5.0,6.0,0.61,48.71,4.18,1.62,0.086,2.25,0.83,0.49,0.08,0.41,0.24,
102.100.100.8213,Maram,,,,-35.082194,140.087869,72,Cereals -wheat,Mediterranian,Other,Calcarosols,,,,,,,,,,,,,,,,,,"N,P,K,S & micronutrient",Conventional Tillage,,20.0,4.0,12,5-10,2.0,,,,,,2.0,2.0,16.0,218.0,3.0,0.43,0.062,5.8,6.8,1.3,18.76,3.37,0.58,0.207,3.79,2.51,0.56,0.32,0.89,0.24,
102.100.100.8214,Maram,,,,-35.085708,140.085961,72,Residual native cover,Mediterranian,Other,Calcarosols,,,,,,,,,,,,,,,,,,none,,,0.0,4.0,10,0.0,1.5,,,,,,18.0,20.0,35.0,143.0,5.7,2.17,0.055,5.6,6.4,0.24,25.67,9.41,1.31,0.067,5.61,1.04,0.28,0.04,0.89,0.33,
102.100.100.8215,Maram,,,,-35.085708,140.085961,72,Residual native cover,Mediterranian,Other,Calcarosols,,,,,,,,,,,,,,,,,,none,,,20.0,4.0,20,0.0,1.5,,,,,,9.0,23.0,15.0,86.0,6.6,1.02,0.047,5.5,6.0,0.21,33.46,4.98,0.3,0.066,3.26,0.74,0.19,0.04,0.57,0.24,
102.100.100.8216,Minnipa,,,,-32.831425,135.163825,185,Residual native cover,Mediterranian,Other,Calcarosols,,,,,,,,,,,,,,,,,,none,,,0.0,5.0,4,0.0,2.5,,,,,,3.0,4.0,7.0,342.0,2.5,0.89,0.125,7.6,8.4,0.3,3.37,2.41,0.25,0.054,17.89,2.46,0.88,1.05,0.95,0.28,
102.100.100.8217,Minnipa,,,,-32.834625,135.155703,185,Cereals -wheat,Mediterranian,Other,Calcarosols,,,,,,,,,,,,,,,,,,"N,P,K,S & micronutrient",Conventional Tillage,,0.0,7.0,4,0.0,2.0,,,,,,3.0,0.0001,32.0,528.0,2.4,0.86,0.092,7.6,8.7,0.41,2.93,7.78,1.26,0.061,12.44,1.3,1.35,0.11,1.27,0.23,
102.100.100.8218,Minnipa,,,,-32.834625,135.155703,185,Cereals -wheat,Mediterranian,Other,Calcarosols,,,,,,,,,,,,,,,,,,"N,P,K,S & micronutrient",Conventional Tillage,,0.0,6.0,4,0.0,2.0,,,,,,2.0,0.0001,21.0,490.0,2.1,0.98,0.104,7.8,8.7,0.37,2.97,5.76,1.0,0.093,14.58,1.5,1.26,0.12,1.23,0.21,
102.100.100.8220,Mackay,,,,-21.15956,149.112782,47,Sugar,Tropical (dry),Other,Chromosols,,100.0,,0.0,,Valley floor,,,,,,Sugar,sugar,sugar,sugar,sugar,sugar,Nitrogen-based fertiliser. 180 kg N ha-1 year-1,Conventional Tillage,,0.0,,4,0.0,3.0,19.12,37.74,56.85,25.55,17.59,6.0,5.0,190.0,105.0,5.0,1.16,0.073,4.0,4.5,0.37,17.0,6.3,0.98,1.186,0.74,0.3,0.22,0.07,0.48,,
102.100.100.8221,Mackay,,,,-21.15956,149.112782,47,Sugar,Tropical (dry),Other,Chromosols,,100.0,,0.0,,Valley floor,,,,,,Sugar,sugar,sugar,sugar,sugar,sugar,Nitrogen-based fertiliser. 180 kg N ha-1 year-1,Conventional Tillage,,20.0,,4,0.0,3.0,14.14,41.55,55.69,28.96,15.35,6.0,4.0,182.0,85.0,4.4,1.12,0.033,4.0,4.5,0.34,10.2,4.0,0.71,1.496,0.85,0.32,0.2,0.08,0.42,,
102.100.100.8226,Warwick,,,,-28.2138,152.10008,465,Cereals -wheat,Temperate,Other,Vertosols,VERTISOLS,90.0,,10.0,NW,Mid slope,,,residue burnt,Low,,Production from Dryland Agriculture and Plantations,Cereals - wheat,Cereals - wheat,,,,District practice?,Conventional Tillage,,0.0,23.7074148297,3,0.0,3.5,0.0,5.0,2.0,28.0,65.0,5.0,8.0,111.0,479.0,3.1,1.65,0.093,6.8,7.8,1.61,20.72,11.51,0.78,0.063,26.53,21.8,1.14,1.26,0.98,,
102.100.100.8227,Warwick,,,,-28.2138,152.10008,465,Cereals -wheat,Temperate,Other,Vertosols,VERTISOLS,90.0,,10.0,NW,Mid slope,,,residue burnt,Low,,Production from Dryland Agriculture and Plantations,Cereals - wheat,Cereals - wheat,,,,District practice?,Conventional Tillage,,20.0,30.4166666667,3,0.0,3.5,0.0,4.0,1.0,28.0,67.0,4.0,7.0,77.0,258.0,3.4,1.33,0.168,7.3,8.3,1.93,57.8,9.0,0.55,0.051,27.83,24.09,0.64,2.24,1.33,,
102.100.100.8228,Warwick,,,,-28.2138,152.10008,465,Cereals -wheat,Temperate,Other,Vertosols,VERTISOLS,90.0,,10.0,NW,Mid slope,,,residue burnt,Low,,Production from Dryland Agriculture and Plantations,Cereals - wheat,Cereals - wheat,,,,District practice?,Conventional Tillage,,0.0,35.3815659068,3,0.0,3.5,0.0,8.0,5.0,23.0,64.0,7.0,7.0,103.0,388.0,2.9,1.54,0.078,6.4,7.4,1.96,58.52,26.78,0.91,0.07,26.59,22.0,0.96,0.97,1.02,,
102.100.100.8229,Warwick,,,,-28.2138,152.10008,465,Cereals -wheat,Temperate,Other,Vertosols,VERTISOLS,90.0,,10.0,NW,Mid slope,,,residue burnt,Low,,Production from Dryland Agriculture and Plantations,Cereals - wheat,Cereals - wheat,,,,District practice?,Conventional Tillage,,20.0,44.0762812872,3,0.0,3.5,0.0,6.0,3.0,24.0,67.0,8.0,7.0,69.0,256.0,3.2,1.41,0.352,7.4,8.1,1.96,66.79,20.53,0.7,0.063,27.67,22.81,0.66,1.3,1.24,,
102.100.100.8230,Warwick,,,,-28.20754,152.10497,471,Cereals -wheat,Temperate,Other,Vertosols,VERTISOLS,100.0,,15.0,NW,Mid slope,,,,,,Production from Dryland Agriculture and Plantations,no crop,no crop,no crop,no crop,no crop,,,,0.0,35.3203224438,9,0.0,3.5,0.0,2.0,0.0,29.0,69.0,5.0,3.0,22.0,338.0,4.0,2.69,0.327,7.0,7.9,1.78,36.91,18.3,1.37,0.087,30.28,11.3,0.76,0.9,1.1,,
102.100.100.8231,Warwick,,,,-28.20754,152.10497,471,Cereals -wheat,Temperate,Other,Vertosols,VERTISOLS,100.0,,15.0,NW,Mid slope,,,,,,Production from Dryland Agriculture and Plantations,no crop,no crop,no crop,no crop,no crop,,,,20.0,43.3411463882,9,0.0,3.5,0.0,6.0,2.0,22.0,70.0,7.0,4.0,19.0,291.0,5.4,3.12,0.33,7.1,7.9,1.77,35.18,17.19,1.49,0.137,34.72,13.38,0.73,1.83,1.49,,
102.100.100.8232,Jandowae,,,,-26.87439,151.629,339,Cereals -wheat,Temperate,Other,Vertosols,VERTISOLS,90.0,,10.0,SW,Lower slope,,,,,,Production from Dryland Agriculture and Plantations,Pulses - chickpea,Cereals - wheat,,,,,Conventional Tillage,,0.0,20.1414514145,2,0.0,3.5,0.0,11.0,6.0,20.0,63.0,4.0,13.0,29.0,194.0,3.9,0.94,0.123,7.0,7.9,1.19,22.24,22.92,1.1,0.045,12.75,8.34,0.42,1.02,0.61,,
102.100.100.8233,Jandowae,,,,-26.87439,151.629,339,Cereals -wheat,Temperate,Other,Vertosols,VERTISOLS,90.0,,10.0,SW,Lower slope,,,,,,Production from Dryland Agriculture and Plantations,Pulses - chickpea,Cereals - wheat,,,,,Conventional Tillage,,20.0,31.5332065029,2,0.0,3.5,0.0,10.0,2.0,25.0,63.0,5.0,5.0,7.0,102.0,3.3,0.83,0.089,6.9,7.7,1.43,140.34,56.07,0.51,0.041,12.84,9.17,0.26,1.79,1.0,,
102.100.100.8234,Jandowae,,,,-26.87469,151.07478,346,Residual native cover,Temperate,Grassland,Vertosols,VERTISOLS,100.0,,10.0,SW,Lower slope,,,,,,Conservation and Natural Environments,native grass,native grass,native grass,native grass,native grass,,,,0.0,19.6992481203,2,0.0,3.0,0.0,8.0,2.0,23.0,67.0,13.0,10.0,65.0,475.0,5.7,4.08,0.083,6.0,6.8,1.98,143.21,63.7,1.71,0.065,14.92,7.73,1.04,0.67,0.95,,
102.100.100.8235,Colonsay,,,,-27.47372,151.39656,362,Cereals -wheat,Temperate,Other,Vertosols,VERTISOLS,90.0,,10.0,NW,Lower slope,,,,,,Production from Dryland Agriculture and Plantations,Cereals - wheat,Cereals - wheat,Cereals - wheat,,,Trt 120N 10P preplanting,Conventional Tillage,,0.0,42.3513870542,9,0.0,3.5,0.0,12.0,3.0,20.0,65.0,3.0,13.0,43.0,581.0,3.7,1.18,0.154,7.4,8.4,1.3,19.94,11.42,1.29,0.06,32.34,20.14,1.49,1.3,0.98,,
102.100.100.8236,Colonsay,,,,-27.47372,151.39656,362,Cereals -wheat,Temperate,Other,Vertosols,VERTISOLS,90.0,,10.0,NW,Lower slope,,,,,,Production from Dryland Agriculture and Plantations,Cereals - wheat,Cereals - wheat,Cereals - wheat,,,Trt 120N 10P preplanting,Conventional Tillage,,20.0,48.8231338265,9,0.0,3.5,0.0,2.0,0.0,32.0,66.0,4.0,19.0,27.0,363.0,4.6,0.86,0.094,7.6,8.6,1.89,23.61,8.89,0.84,0.126,35.34,22.14,1.06,2.15,1.69,,
102.100.100.8237,Colonsay,,,,-27.47372,151.39656,362,Cereals -wheat,Temperate,Other,Vertosols,VERTISOLS,90.0,,10.0,NW,Lower slope,,,,,,Production from Dryland Agriculture and Plantations,Cereals - wheat,Cereals - wheat,Cereals - wheat,,,Trt 120N 10P preplanting,Conventional Tillage,,0.0,31.670984456,9,0.0,3.5,0.0,6.0,4.0,23.0,67.0,6.0,2.0,82.0,591.0,14.4,3.34,0.246,6.7,7.7,3.72,95.67,22.4,1.54,0.126,32.1,19.39,1.52,1.8,1.92,,
102.100.100.8262,Walpeup,,,,-35.11641,141.97633,72,Cereals -wheat,Temperate,Other,Calcarosols,,85.0,,0.0,NW,Lower slope,,,stubble burnt annually,low,,Residual native cover,wheat,wheat,wheat,wheat,wheat,"Fertiliser, herbicides",Conventional Tillage,,0.0,4.6,11,0.0,2.0,,,,,,2.0,6.0,29.0,507.0,1.9,0.87,0.183,7.5,8.0,1.47,24.74,16.49,1.22,0.044,8.59,2.29,1.3,0.11,0.92,,
102.100.100.8263,Walpeup,,,,-35.11641,141.97633,72,Cereals -wheat,Temperate,Other,Calcarosols,,85.0,,0.0,NW,Lower slope,,,stubble burnt annually,low,,Residual native cover,wheat,wheat,wheat,wheat,wheat,"Fertiliser, herbicides",Conventional Tillage,,20.0,4.4,11,0.0,2.5,,,,,,2.0,10.0,8.0,434.0,3.4,0.43,0.166,7.9,8.6,1.76,26.07,6.88,1.19,0.093,13.35,5.1,1.11,0.72,1.45,,
102.100.100.8264,Walpeup,,,,-35.11641,141.9765,72,Cereals -wheat,Temperate,Other,Calcarosols,,90.0,,0.0,NW,Lower slope,,,stubble burnt annually,low,,Residual native cover,pasture,pasture,pasture,pasture,pasture,Fertiliser,Conventional Tillage,,0.0,3.4,11,0.0,2.0,,,,,,2.0,3.0,20.0,493.0,1.8,0.79,0.123,7.6,8.2,1.43,24.69,14.01,0.97,0.05,9.89,2.52,1.32,0.15,1.18,,
102.100.100.8265,Walpeup,,,,-35.11641,141.9765,72,Cereals -wheat,Temperate,Other,Calcarosols,,90.0,,0.0,NW,Lower slope,,,stubble burnt annually,low,,Residual native cover,pasture,pasture,pasture,pasture,pasture,Fertiliser,Conventional Tillage,,20.0,3.9,11,0.0,2.5,,,,,,2.0,1.0,4.0,374.0,2.6,0.42,0.162,7.7,8.6,1.89,27.0,5.59,0.95,0.109,12.66,4.64,0.96,0.6,1.6,,
102.100.100.8266,Walpeup,,,,-35.11641,141.97659,72,Cereals -wheat,Temperate,Other,Calcarosols,,5.0,,0.0,NW,Lower slope,,,No fire,,,Residual native cover,fallow,fallow,fallow,fallow,fallow,no fertiliser,Conservation Tillage or Zero Tillage,,0.0,3.3,11,0.0,2.0,,,,,,3.0,17.0,22.0,568.0,2.5,0.89,0.154,7.5,8.3,1.24,23.49,15.53,1.36,0.061,9.25,2.11,1.46,0.32,1.11,,
102.100.100.8267,Walpeup,,,,-35.11641,141.97659,72,Cereals -wheat,Temperate,Other,Calcarosols,,5.0,,0.0,NW,Lower slope,,,No fire,,,Residual native cover,fallow,fallow,fallow,fallow,fallow,no fertiliser,Conservation Tillage or Zero Tillage,,20.0,2.0,11,0.0,2.5,,,,,,2.0,12.0,5.0,379.0,4.6,0.41,0.166,7.8,8.7,3.18,28.8,6.64,1.91,0.103,14.11,4.8,0.97,0.67,1.38,,
102.100.100.8268,Walpeup,,,,-35.12282,141.99678,90,Residual native cover,Temperate,Woodland,Calcarosols,,85.0,,0.0,NW,Lower slope,,,unknown,,,Residual native cover,Native vegetation,Native vegetation,Native vegetation,Native vegetation,Native vegetation,nil,,,0.0,3.2,1,0.0,2.0,,,,,,2.0,2.0,6.0,342.0,1.6,1.01,0.1,7.8,8.7,2.07,25.22,4.06,1.17,0.026,14.64,2.33,0.88,0.05,0.72,,
102.100.100.8269,Walpeup,,,,-35.12282,141.99678,90,Residual native cover,Temperate,Woodland,Calcarosols,,85.0,,0.0,NW,Lower slope,,,unknown,,,Residual native cover,Native vegetation,Native vegetation,Native vegetation,Native vegetation,Native vegetation,nil,,,20.0,4.2,6,0.0,2.0,,,,,,2.0,2.0,2.0,327.0,2.5,1.07,0.137,7.9,8.9,2.13,24.42,3.07,0.99,0.047,14.98,2.77,0.84,0.26,0.98,,
102.100.100.8270,Longerenong,,,,-36.67146,142.28934,139,Cereals -wheat,Temperate,Other,Vertosols,,100.0,,10.0,NW,Mid slope,,,"yes, stubble",,80yrs,Residual native cover,pulse (pea),medic,wheat,barley,green manure,Urea & herbicide,Conventional Tillage,,0.0,8.9,2,0.0,2.5,,,,,,3.0,1.0,61.0,920.0,52.3,1.38,0.25,7.5,8.2,3.02,35.38,8.98,4.61,0.067,26.38,6.5,2.28,0.6,2.48,,
102.100.100.8271,Longerenong,,,,-36.67146,142.28934,139,Cereals -wheat,Temperate,Other,Vertosols,,100.0,,10.0,NW,Mid slope,,,"yes, stubble",,80yrs,Residual native cover,pulse (pea),medic,wheat,barley,green manure,Urea & herbicide,Conventional Tillage,,20.0,9.1,2,0.0,2.5,,,,,,2.0,0.0001,22.0,426.0,11.3,0.84,0.207,7.6,8.4,1.97,38.23,8.16,1.16,0.053,26.49,7.72,1.31,1.23,3.26,,
102.100.100.8272,Longerenong,,,,-36.67173,142.28891,137,Cereals -wheat,Temperate,Other,Vertosols,,90.0,,10.0,NW,Mid slope,,,no,,80yrs,Residual native cover,wheat,wheat,wheat,wheat,wheat,Herbicide,Conservation Tillage or Zero Tillage,,0.0,7.9,2,0.0,2.5,,,,,,2.0,0.0001,62.0,900.0,1.9,1.44,0.166,7.4,8.1,1.83,33.17,9.84,2.21,0.05,26.2,5.55,2.52,0.25,2.04,,
102.100.100.8273,Longerenong,,,,-36.67173,142.28891,137,Cereals -wheat,Temperate,Other,Vertosols,,90.0,,10.0,NW,Mid slope,,,no,,80yrs,Residual native cover,wheat,wheat,wheat,wheat,wheat,Herbicide,Conservation Tillage or Zero Tillage,,20.0,6.9,15,0.0,2.5,,,,,,6.0,0.0001,19.0,440.0,1.9,0.88,0.149,7.6,8.5,1.9,37.63,6.43,1.46,0.043,24.0,6.11,1.17,0.71,2.7,,
102.100.100.8274,Longerenong,,,,-36.67107,142.28933,138,Cereals -wheat,Temperate,Other,Vertosols,,80.0,,10.0,NW,Mid slope,,,no,,80yrs,Residual native cover,fallow,fallow,fallow,fallow,fallow,Nil,Conservation Tillage or Zero Tillage,,0.0,6.3,15,0.0,2.5,,,,,,3.0,21.0,65.0,744.0,6.4,0.97,0.216,7.5,8.2,1.91,34.73,8.52,2.72,0.037,27.17,6.05,2.0,0.39,2.31,,
102.100.100.8275,Longerenong,,,,-36.67107,142.28933,138,Cereals -wheat,Temperate,Other,Vertosols,,80.0,,10.0,NW,Mid slope,,,no,,80yrs,Residual native cover,fallow,fallow,fallow,fallow,fallow,Nil,Conservation Tillage or Zero Tillage,,20.0,5.3,15,0.0,2.5,,,,,,3.0,9.0,27.0,467.0,3.2,0.82,0.155,7.7,8.5,2.48,36.95,6.13,1.97,0.07,25.78,6.57,1.37,0.62,2.72,,
102.100.100.8276,Longerenong,,,,-36.66839,142.30177,137,Residual native cover,Temperate,Woodland,Vertosols,,80.0,,10.0,NW,Mid slope,,,unknown,,NA,Residual native cover,No crop,No crop,No crop,No crop,No crop,Nil,,,0.0,5.4,15,0.0,2.5,,,,,,3.0,2.0,40.0,810.0,3.0,1.95,0.154,7.5,8.3,2.32,41.4,11.35,1.8,0.08,24.49,5.79,2.19,0.23,1.88,,
102.100.100.8277,Longerenong,,,,-36.66839,142.30177,137,Residual native cover,Temperate,Woodland,Vertosols,,80.0,,10.0,NW,Mid slope,,,unknown,,NA,Residual native cover,No crop,No crop,No crop,No crop,No crop,Nil,,,20.0,5.4,15,0.0,2.5,,,,,,2.0,2.0,24.0,515.0,1.7,1.18,0.159,7.6,8.4,2.17,41.18,6.48,1.94,0.096,24.71,6.78,1.64,0.6,2.31,,
102.100.100.8278,Buckley Swamp,,,,-37.84116,142.08808,209,Pasture legume/grass mixtures,Temperate,Grassland,Chromosols,,100.0,,15.0,SE,Mid slope,,,,,>80 yrs,Pasture legume/grass mixtures,,,,,,0 kg/ha  P,,,0.0,10.2,7,0.0,2.5,,,,,,11.0,10.0,6.0,206.0,6.3,4.62,0.092,4.5,5.5,2.82,502.06,19.02,5.44,0.251,4.59,2.37,0.53,0.31,0.78,,
102.100.100.8279,Buckley Swamp,,,,-37.84116,142.08808,209,Pasture legume/grass mixtures,Temperate,Grassland,Chromosols,,100.0,,15.0,SE,Mid slope,,,,,>80 yrs,Pasture legume/grass mixtures,,,,,,0 kg/ha  P,,,20.0,10.0,7,0.0,2.5,,,,,,9.0,6.0,0.0001,149.0,5.9,2.91,0.058,4.9,5.9,2.05,309.09,9.36,4.66,0.175,3.14,1.94,0.38,0.24,0.65,,
102.100.100.8280,Buckley Swamp,,,,-37.84156,142.08896,208,Pasture legume/grass mixtures,Temperate,Grassland,Chromosols,,100.0,,15.0,SE,Mid slope,,,,,>80 yrs,Pasture legume/grass mixtures,,,,,,33 kg/ha  P,,,0.0,9.8,7,0.0,2.5,,,,,,25.0,16.0,0.0001,160.0,20.3,4.92,0.136,4.7,5.5,1.42,532.73,6.89,4.02,0.441,8.48,2.07,0.41,0.3,1.06,,
102.100.100.8281,Buckley Swamp,,,,-37.84156,142.08896,208,Pasture legume/grass mixtures,Temperate,Grassland,Chromosols,,100.0,,15.0,SE,Mid slope,,,,,>80 yrs,Pasture legume/grass mixtures,,,,,,33 kg/ha  P,,,20.0,9.2,7,0.0,2.5,,,,,,5.0,4.0,43.0,83.0,9.2,3.89,0.058,4.6,5.5,1.44,440.91,13.18,2.98,0.457,5.7,1.34,0.19,0.22,0.77,,
102.100.100.8282,Buckley Swamp,,,,-37.83924,142.08722,208,Pasture legume/grass mixtures,Temperate,Grassland,Chromosols,,100.0,,15.0,SE,Mid slope,,,,,>80 yrs,Pasture legume/grass mixtures,,,,,,15  kg/ha  P,,,0.0,11.2,7,0.0,2.5,,,,,,10.0,6.0,39.0,92.0,9.9,3.75,0.071,4.5,5.4,1.63,536.28,12.02,3.2,0.371,5.0,1.73,0.23,0.24,0.73,,
102.100.100.8283,Buckley Swamp,,,,-37.83924,142.08722,208,Pasture legume/grass mixtures,Temperate,Grassland,Chromosols,,100.0,,15.0,SE,Mid slope,,,,,>80 yrs,Pasture legume/grass mixtures,,,,,,15  kg/ha  P,,,20.0,11.8,9,0.0,2.5,,,,,,6.0,4.0,10.0,61.0,6.7,2.77,0.047,4.5,5.5,1.18,468.5,7.67,2.81,0.299,3.71,1.38,0.16,0.2,0.61,,
102.100.100.8284,Buckley Swamp,,,,-37.84089,142.08796,204,Pasture legume/grass mixtures,Temperate,Grassland,Chromosols,,100.0,,15.0,SE,Mid slope,,,,,>80 yrs,Pasture legume/grass mixtures,,,,,,15  kg/ha  P,,,0.0,10.9,7,0.0,2.5,,,,,,6.0,8.0,31.0,224.0,9.4,4.28,0.113,4.6,5.5,1.65,549.64,13.3,4.37,0.393,5.95,2.0,0.57,0.3,0.84,,
102.100.100.8285,Buckley Swamp,,,,-37.84089,142.08796,204,Pasture legume/grass mixtures,Temperate,Grassland,Chromosols,,100.0,,15.0,SE,Mid slope,,,,,>80 yrs,Pasture legume/grass mixtures,,,,,,15  kg/ha  P,,,20.0,9.4,7,0.0,2.5,,,,,,4.0,6.0,13.0,132.0,6.7,4.15,0.059,4.5,5.5,2.39,496.28,16.31,2.75,0.396,4.41,1.7,0.33,0.24,0.7,,
102.100.100.8286,Buckley Swamp,,,,-37.84132,142.08815,209,Pasture legume/grass mixtures,Temperate,Grassland,Chromosols,,100.0,,15.0,SE,Mid slope,,,,,>80 yrs,Pasture legume/grass mixtures,,,,,,15  kg/ha  P,,,0.0,7.9,7,0.0,2.5,,,,,,6.0,9.0,45.0,479.0,11.2,5.11,0.128,4.5,5.5,1.46,556.84,4.55,3.3,0.435,5.91,1.87,1.23,0.39,1.03,,
102.100.100.8287,Buckley Swamp,,,,-37.84132,142.08815,209,Pasture legume/grass mixtures,Temperate,Grassland,Chromosols,,100.0,,15.0,SE,Mid slope,,,,,>80 yrs,Pasture legume/grass mixtures,,,,,,15  kg/ha  P,,,20.0,8.4,7,0.0,2.5,,,,,,4.0,6.0,19.0,237.0,11.9,3.95,0.075,4.3,5.2,1.86,504.55,20.77,3.16,0.735,3.49,1.23,0.61,0.25,0.75,,
102.100.100.8288,Buckley Swamp,,,,-37.84067,142.08327,214,Residual native cover,Temperate,Grassland,Chromosols,,100.0,,15.0,SE,Mid slope,,,,,40 years,Pasture legume/grass mixtures,,,,,,Nil,,,0.0,7.8,9,0.0,2.5,,,,,,5.0,1.0,4.0,84.0,5.5,4.27,0.051,4.6,5.6,1.68,370.68,17.41,4.94,0.342,3.31,1.56,0.22,0.28,0.83,,
102.100.100.8289,Buckley Swamp,,,,-37.84067,142.08327,214,Residual native cover,Temperate,Grassland,Chromosols,,100.0,,15.0,SE,Mid slope,,,,,40 years,Pasture legume/grass mixtures,,,,,,Nil,,,20.0,8.6,9,0.0,2.5,,,,,,6.0,0.0001,3.0,63.0,3.5,2.14,0.031,4.7,5.7,1.56,208.66,7.24,7.39,0.239,2.34,1.38,0.16,0.21,0.52,,
102.100.100.8290,Rutherglen,,,,-36.11033,146.50834,180,Native/exotic pasture mosaic,Temperate,Grassland,Dermosols,,100.0,,10.0,SE,Mid slope,,,,,98 yrs,Production from Relatively Natural Environments,,,,,,0 kg/ha single super,,,0.0,6.5,6,0.0,2.0,,,,,,3.0,1.0,3.0,186.0,2.5,1.88,0.029,4.4,5.4,2.84,195.9,67.19,2.29,0.309,2.62,0.96,0.48,0.13,0.37,,
102.100.100.8291,Rutherglen,,,,-36.11033,146.50834,180,Native/exotic pasture mosaic,Temperate,Grassland,Dermosols,,100.0,,10.0,SE,Mid slope,,,,,98 yrs,Production from Relatively Natural Environments,,,,,,0 kg/ha single super,,,20.0,7.2,18,0.0,2.0,,,,,,2.0,0.0001,0.0001,102.0,1.3,0.37,0.022,4.9,5.9,0.62,40.81,22.03,1.41,0.084,2.26,1.22,0.25,0.19,0.27,,
